fecha,hora,consumo_kwh
2027-06-29,5,32.15
2027-06-29,6,32.72
2027-06-29,7,34.03
2027-06-29,8,36.47
2027-06-29,9,40.13
2027-06-29,10,44.4
2027-06-29,11,47.97
2027-06-29,12,49.4
2027-06-29,13,48.11
2027-06-29,14,44.96
2027-06-29,15,41.85
2027-06-29,16,40.61
2027-06-29,17,41.76
2027-06-29,18,43.97
2027-06-29,19,44.89
2027-06-29,20,43.18
2027-06-29,21,39.6
2027-06-29,22,35.99
2027-06-29,23,33.58
2027-06-29,24,32.41
2027-06-30,1,31.8
2027-06-30,2,31.8
2027-06-30,3,31.82
2027-06-30,4,31.88
2027-06-30,5,32.09
2027-06-30,6,32.67
2027-06-30,7,33.97
2027-06-30,8,36.41
2027-06-30,9,40.06
2027-06-30,10,44.33
2027-06-30,11,47.89
2027-06-30,12,49.31
2027-06-30,13,48.03
2027-06-30,14,44.89
2027-06-30,15,41.78
2027-06-30,16,40.53
2027-06-30,17,41.69
2027-06-30,18,43.89
2027-06-30,19,44.81
2027-06-30,20,43.1
2027-06-30,21,39.53
2027-06-30,22,35.93
2027-06-30,23,33.52
2027-06-30,24,32.35
2027-07-01,1,31.74
2027-07-01,2,31.75
2027-07-01,3,31.76
2027-07-01,4,31.83
2027-07-01,5,32.04
2027-07-01,6,32.61
2027-07-01,7,33.92
2027-07-01,8,36.34
2027-07-01,9,39.99
2027-07-01,10,44.25
2027-07-01,11,47.81
2027-07-01,12,49.23
2027-07-01,13,47.95
2027-07-01,14,44.81
2027-07-01,15,41.71
2027-07-01,16,40.47
2027-07-01,17,41.62
2027-07-01,18,43.82
2027-07-01,19,44.73
2027-07-01,20,43.03
2027-07-01,21,39.46
2027-07-01,22,35.87
2027-07-01,23,33.46
2027-07-01,24,32.3
2027-07-02,1,31.69
2027-07-02,2,31.7
2027-07-02,3,31.71
2027-07-02,4,31.78
2027-07-02,5,31.98
2027-07-02,6,32.56
2027-07-02,7,33.86
2027-07-02,8,36.29
2027-07-02,9,39.92
2027-07-02,10,44.18
2027-07-02,11,47.73
2027-07-02,12,49.15
2027-07-02,13,47.87
2027-07-02,14,44.74
2027-07-02,15,41.64
2027-07-02,16,40.4
2027-07-02,17,41.55
2027-07-02,18,43.75
2027-07-02,19,44.66
2027-07-02,20,42.96
2027-07-02,21,39.4
2027-07-02,22,35.81
2027-07-02,23,33.41
2027-07-02,24,32.25
2027-07-03,1,17.4
2027-07-03,2,17.41
2027-07-03,3,17.41
2027-07-03,4,17.45
2027-07-03,5,17.56
2027-07-03,6,17.88
2027-07-03,7,18.6
2027-07-03,8,19.93
2027-07-03,9,21.92
2027-07-03,10,24.26
2027-07-03,11,26.21
2027-07-03,12,26.99
2027-07-03,13,26.29
2027-07-03,14,24.57
2027-07-03,15,22.87
2027-07-03,16,22.19
2027-07-03,17,22.82
2027-07-03,18,24.02
2027-07-03,19,24.53
2027-07-03,20,23.59
2027-07-03,21,21.64
2027-07-03,22,19.67
2027-07-03,23,18.35
2027-07-03,24,17.71
2027-07-04,1,17.38
2027-07-04,2,17.38
2027-07-04,3,17.39
2027-07-04,4,17.42
2027-07-04,5,17.54
2027-07-04,6,17.85
2027-07-04,7,18.57
2027-07-04,8,19.9
2027-07-04,9,21.89
2027-07-04,10,24.23
2027-07-04,11,26.17
2027-07-04,12,26.95
2027-07-04,13,26.25
2027-07-04,14,24.53
2027-07-04,15,22.83
2027-07-04,16,22.15
2027-07-04,17,22.78
2027-07-04,18,23.99
2027-07-04,19,24.49
2027-07-04,20,23.56
2027-07-04,21,21.61
2027-07-04,22,19.64
2027-07-04,23,18.32
2027-07-04,24,17.68
2027-07-05,1,31.55
2027-07-05,2,31.56
2027-07-05,3,31.57
2027-07-05,4,31.64
2027-07-05,5,31.85
2027-07-05,6,32.42
2027-07-05,7,33.71
2027-07-05,8,36.13
2027-07-05,9,39.75
2027-07-05,10,43.99
2027-07-05,11,47.52
2027-07-05,12,48.93
2027-07-05,13,47.66
2027-07-05,14,44.54
2027-07-05,15,41.46
2027-07-05,16,40.22
2027-07-05,17,41.37
2027-07-05,18,43.55
2027-07-05,19,44.47
2027-07-05,20,42.77
2027-07-05,21,39.23
2027-07-05,22,35.65
2027-07-05,23,33.26
2027-07-05,24,32.11
2027-07-06,1,31.51
2027-07-06,2,31.52
2027-07-06,3,31.53
2027-07-06,4,31.6
2027-07-06,5,31.8
2027-07-06,6,32.37
2027-07-06,7,33.67
2027-07-06,8,36.08
2027-07-06,9,39.7
2027-07-06,10,43.93
2027-07-06,11,47.46
2027-07-06,12,48.87
2027-07-06,13,47.6
2027-07-06,14,44.48
2027-07-06,15,41.4
2027-07-06,16,40.17
2027-07-06,17,41.31
2027-07-06,18,43.5
2027-07-06,19,44.41
2027-07-06,20,42.72
2027-07-06,21,39.18
2027-07-06,22,35.61
2027-07-06,23,33.22
2027-07-06,24,32.07
2027-07-07,1,31.47
2027-07-07,2,31.48
2027-07-07,3,31.49
2027-07-07,4,31.56
2027-07-07,5,31.76
2027-07-07,6,32.33
2027-07-07,7,33.63
2027-07-07,8,36.04
2027-07-07,9,39.65
2027-07-07,10,43.88
2027-07-07,11,47.4
2027-07-07,12,48.81
2027-07-07,13,47.54
2027-07-07,14,44.43
2027-07-07,15,41.35
2027-07-07,16,40.12
2027-07-07,17,41.26
2027-07-07,18,43.44
2027-07-07,19,44.35
2027-07-07,20,42.67
2027-07-07,21,39.13
2027-07-07,22,35.56
2027-07-07,23,33.18
2027-07-07,24,32.03
2027-07-08,1,31.44
2027-07-08,2,31.44
2027-07-08,3,31.46
2027-07-08,4,31.52
2027-07-08,5,31.73
2027-07-08,6,32.3
2027-07-08,7,33.59
2027-07-08,8,35.99
2027-07-08,9,39.6
2027-07-08,10,43.83
2027-07-08,11,47.35
2027-07-08,12,48.75
2027-07-08,13,47.48
2027-07-08,14,44.38
2027-07-08,15,41.31
2027-07-08,16,40.08
2027-07-08,17,41.22
2027-07-08,18,43.39
2027-07-08,19,44.3
2027-07-08,20,42.62
2027-07-08,21,39.08
2027-07-08,22,35.52
2027-07-08,23,33.14
2027-07-08,24,31.99
2027-07-09,1,31.4
2027-07-09,2,31.41
2027-07-09,3,31.42
2027-07-09,4,31.49
2027-07-09,5,31.69
2027-07-09,6,32.26
2027-07-09,7,33.55
2027-07-09,8,35.96
2027-07-09,9,39.56
2027-07-09,10,43.78
2027-07-09,11,47.3
2027-07-09,12,48.7
2027-07-09,13,47.43
2027-07-09,14,44.33
2027-07-09,15,41.26
2027-07-09,16,40.03
2027-07-09,17,41.17
2027-07-09,18,43.35
2027-07-09,19,44.26
2027-07-09,20,42.57
2027-07-09,21,39.04
2027-07-09,22,35.49
2027-07-09,23,33.1
2027-07-09,24,31.95
2027-07-10,1,17.25
2027-07-10,2,17.26
2027-07-10,3,17.27
2027-07-10,4,17.3
2027-07-10,5,17.41
2027-07-10,6,17.73
2027-07-10,7,18.44
2027-07-10,8,19.76
2027-07-10,9,21.74
2027-07-10,10,24.05
2027-07-10,11,25.99
2027-07-10,12,26.76
2027-07-10,13,26.06
2027-07-10,14,24.36
2027-07-10,15,22.67
2027-07-10,16,22.0
2027-07-10,17,22.62
2027-07-10,18,23.82
2027-07-10,19,24.32
2027-07-10,20,23.39
2027-07-10,21,21.45
2027-07-10,22,19.5
2027-07-10,23,18.19
2027-07-10,24,17.56
2027-07-11,1,17.24
2027-07-11,2,17.24
2027-07-11,3,17.25
2027-07-11,4,17.28
2027-07-11,5,17.4
2027-07-11,6,17.71
2027-07-11,7,18.42
2027-07-11,8,19.74
2027-07-11,9,21.72
2027-07-11,10,24.03
2027-07-11,11,25.96
2027-07-11,12,26.74
2027-07-11,13,26.04
2027-07-11,14,24.34
2027-07-11,15,22.65
2027-07-11,16,21.98
2027-07-11,17,22.6
2027-07-11,18,23.8
2027-07-11,19,24.29
2027-07-11,20,23.37
2027-07-11,21,21.43
2027-07-11,22,19.48
2027-07-11,23,18.17
2027-07-11,24,17.54
2027-07-12,1,31.32
2027-07-12,2,31.32
2027-07-12,3,31.34
2027-07-12,4,31.4
2027-07-12,5,31.61
2027-07-12,6,32.17
2027-07-12,7,33.46
2027-07-12,8,35.86
2027-07-12,9,39.45
2027-07-12,10,43.66
2027-07-12,11,47.17
2027-07-12,12,48.57
2027-07-12,13,47.3
2027-07-12,14,44.21
2027-07-12,15,41.15
2027-07-12,16,39.92
2027-07-12,17,41.06
2027-07-12,18,43.23
2027-07-12,19,44.13
2027-07-12,20,42.46
2027-07-12,21,38.94
2027-07-12,22,35.39
2027-07-12,23,33.01
2027-07-12,24,31.87
2027-07-13,1,31.29
2027-07-13,2,31.3
2027-07-13,3,31.31
2027-07-13,4,31.38
2027-07-13,5,31.58
2027-07-13,6,32.15
2027-07-13,7,33.44
2027-07-13,8,35.83
2027-07-13,9,39.42
2027-07-13,10,43.63
2027-07-13,11,47.13
2027-07-13,12,48.53
2027-07-13,13,47.27
2027-07-13,14,44.18
2027-07-13,15,41.12
2027-07-13,16,39.89
2027-07-13,17,41.03
2027-07-13,18,43.2
2027-07-13,19,44.1
2027-07-13,20,42.42
2027-07-13,21,38.91
2027-07-13,22,35.36
2027-07-13,23,32.99
2027-07-13,24,31.84
2027-07-14,1,31.27
2027-07-14,2,31.28
2027-07-14,3,31.29
2027-07-14,4,31.36
2027-07-14,5,31.56
2027-07-14,6,32.13
2027-07-14,7,33.41
2027-07-14,8,35.81
2027-07-14,9,39.4
2027-07-14,10,43.6
2027-07-14,11,47.1
2027-07-14,12,48.5
2027-07-14,13,47.24
2027-07-14,14,44.15
2027-07-14,15,41.09
2027-07-14,16,39.87
2027-07-14,17,41.0
2027-07-14,18,43.17
2027-07-14,19,44.07
2027-07-14,20,42.4
2027-07-14,21,38.88
2027-07-14,22,35.34
2027-07-14,23,32.97
2027-07-14,24,31.82
2027-07-15,1,31.26
2027-07-15,2,31.26
2027-07-15,3,31.28
2027-07-15,4,31.34
2027-07-15,5,31.54
2027-07-15,6,32.11
2027-07-15,7,33.4
2027-07-15,8,35.79
2027-07-15,9,39.38
2027-07-15,10,43.57
2027-07-15,11,47.08
2027-07-15,12,48.47
2027-07-15,13,47.21
2027-07-15,14,44.12
2027-07-15,15,41.07
2027-07-15,16,39.85
2027-07-15,17,40.98
2027-07-15,18,43.14
2027-07-15,19,44.05
2027-07-15,20,42.37
2027-07-15,21,38.86
2027-07-15,22,35.32
2027-07-15,23,32.95
2027-07-15,24,31.8
2027-07-16,1,31.24
2027-07-16,2,31.24
2027-07-16,3,31.26
2027-07-16,4,31.32
2027-07-16,5,31.53
2027-07-16,6,32.09
2027-07-16,7,33.38
2027-07-16,8,35.77
2027-07-16,9,39.36
2027-07-16,10,43.55
2027-07-16,11,47.05
2027-07-16,12,48.45
2027-07-16,13,47.19
2027-07-16,14,44.1
2027-07-16,15,41.05
2027-07-16,16,39.83
2027-07-16,17,40.96
2027-07-16,18,43.12
2027-07-16,19,44.02
2027-07-16,20,42.35
2027-07-16,21,38.84
2027-07-16,22,35.3
2027-07-16,23,32.93
2027-07-16,24,31.79
2027-07-17,1,17.17
2027-07-17,2,17.18
2027-07-17,3,17.19
2027-07-17,4,17.22
2027-07-17,5,17.33
2027-07-17,6,17.64
2027-07-17,7,18.35
2027-07-17,8,19.66
2027-07-17,9,21.64
2027-07-17,10,23.94
2027-07-17,11,25.87
2027-07-17,12,26.64
2027-07-17,13,25.94
2027-07-17,14,24.24
2027-07-17,15,22.57
2027-07-17,16,21.89
2027-07-17,17,22.52
2027-07-17,18,23.71
2027-07-17,19,24.2
2027-07-17,20,23.28
2027-07-17,21,21.35
2027-07-17,22,19.41
2027-07-17,23,18.1
2027-07-17,24,17.48
2027-07-18,1,17.17
2027-07-18,2,17.17
2027-07-18,3,17.18
2027-07-18,4,17.21
2027-07-18,5,17.33
2027-07-18,6,17.64
2027-07-18,7,18.34
2027-07-18,8,19.66
2027-07-18,9,21.63
2027-07-18,10,23.94
2027-07-18,11,25.86
2027-07-18,12,26.63
2027-07-18,13,25.93
2027-07-18,14,24.24
2027-07-18,15,22.56
2027-07-18,16,21.89
2027-07-18,17,22.51
2027-07-18,18,23.7
2027-07-18,19,24.2
2027-07-18,20,23.27
2027-07-18,21,21.35
2027-07-18,22,19.4
2027-07-18,23,18.1
2027-07-18,24,17.47
2027-07-19,1,31.21
2027-07-19,2,31.21
2027-07-19,3,31.23
2027-07-19,4,31.29
2027-07-19,5,31.5
2027-07-19,6,32.06
2027-07-19,7,33.35
2027-07-19,8,35.73
2027-07-19,9,39.32
2027-07-19,10,43.51
2027-07-19,11,47.0
2027-07-19,12,48.4
2027-07-19,13,47.14
2027-07-19,14,44.06
2027-07-19,15,41.01
2027-07-19,16,39.79
2027-07-19,17,40.92
2027-07-19,18,43.08
2027-07-19,19,43.98
2027-07-19,20,42.31
2027-07-19,21,38.8
2027-07-19,22,35.26
2027-07-19,23,32.9
2027-07-19,24,31.76
2027-07-20,1,31.2
2027-07-20,2,31.21
2027-07-20,3,31.22
2027-07-20,4,31.29
2027-07-20,5,31.49
2027-07-20,6,32.06
2027-07-20,7,33.34
2027-07-20,8,35.73
2027-07-20,9,39.31
2027-07-20,10,43.5
2027-07-20,11,47.0
2027-07-20,12,48.39
2027-07-20,13,47.13
2027-07-20,14,44.05
2027-07-20,15,41.0
2027-07-20,16,39.78
2027-07-20,17,40.91
2027-07-20,18,43.07
2027-07-20,19,43.97
2027-07-20,20,42.3
2027-07-20,21,38.79
2027-07-20,22,35.26
2027-07-20,23,32.89
2027-07-20,24,31.75
2027-07-21,1,31.2
2027-07-21,2,31.2
2027-07-21,3,31.22
2027-07-21,4,31.28
2027-07-21,5,31.49
2027-07-21,6,32.05
2027-07-21,7,33.34
2027-07-21,8,35.72
2027-07-21,9,39.31
2027-07-21,10,43.5
2027-07-21,11,46.99
2027-07-21,12,48.39
2027-07-21,13,47.13
2027-07-21,14,44.04
2027-07-21,15,41.0
2027-07-21,16,39.78
2027-07-21,17,40.91
2027-07-21,18,43.07
2027-07-21,19,43.97
2027-07-21,20,42.3
2027-07-21,21,38.79
2027-07-21,22,35.26
2027-07-21,23,32.89
2027-07-21,24,31.75
2027-07-22,1,31.2
2027-07-22,2,31.2
2027-07-22,3,31.22
2027-07-22,4,31.28
2027-07-22,5,31.49
2027-07-22,6,32.05
2027-07-22,7,33.34
2027-07-22,8,35.72
2027-07-22,9,39.31
2027-07-22,10,43.5
2027-07-22,11,46.99
2027-07-22,12,48.39
2027-07-22,13,47.13
2027-07-22,14,44.04
2027-07-22,15,41.0
2027-07-22,16,39.78
2027-07-22,17,40.91
2027-07-22,18,43.07
2027-07-22,19,43.97
2027-07-22,20,42.3
2027-07-22,21,38.79
2027-07-22,22,35.26
2027-07-22,23,32.89
2027-07-22,24,31.75
2027-07-23,1,31.2
2027-07-23,2,31.21
2027-07-23,3,31.22
2027-07-23,4,31.29
2027-07-23,5,31.49
2027-07-23,6,32.06
2027-07-23,7,33.34
2027-07-23,8,35.73
2027-07-23,9,39.31
2027-07-23,10,43.5
2027-07-23,11,47.0
2027-07-23,12,48.39
2027-07-23,13,47.13
2027-07-23,14,44.05
2027-07-23,15,41.0
2027-07-23,16,39.78
2027-07-23,17,40.91
2027-07-23,18,43.07
2027-07-23,19,43.97
2027-07-23,20,42.3
2027-07-23,21,38.79
2027-07-23,22,35.26
2027-07-23,23,32.89
2027-07-23,24,31.75
2027-07-24,1,17.16
2027-07-24,2,17.17
2027-07-24,3,17.18
2027-07-24,4,17.21
2027-07-24,5,17.32
2027-07-24,6,17.63
2027-07-24,7,18.34
2027-07-24,8,19.65
2027-07-24,9,21.62
2027-07-24,10,23.93
2027-07-24,11,25.85
2027-07-24,12,26.62
2027-07-24,13,25.93
2027-07-24,14,24.23
2027-07-24,15,22.55
2027-07-24,16,21.88
2027-07-24,17,22.5
2027-07-24,18,23.69
2027-07-24,19,24.19
2027-07-24,20,23.27
2027-07-24,21,21.34
2027-07-24,22,19.4
2027-07-24,23,18.09
2027-07-24,24,17.47
2027-07-25,1,17.17
2027-07-25,2,17.17
2027-07-25,3,17.18
2027-07-25,4,17.21
2027-07-25,5,17.33
2027-07-25,6,17.64
2027-07-25,7,18.34
2027-07-25,8,19.66
2027-07-25,9,21.63
2027-07-25,10,23.94
2027-07-25,11,25.86
2027-07-25,12,26.63
2027-07-25,13,25.93
2027-07-25,14,24.24
2027-07-25,15,22.56
2027-07-25,16,21.89
2027-07-25,17,22.51
2027-07-25,18,23.7
2027-07-25,19,24.2
2027-07-25,20,23.27
2027-07-25,21,21.35
2027-07-25,22,19.4
2027-07-25,23,18.1
2027-07-25,24,17.47
2027-07-26,1,31.23
2027-07-26,2,31.23
2027-07-26,3,31.25
2027-07-26,4,31.31
2027-07-26,5,31.52
2027-07-26,6,32.08
2027-07-26,7,33.36
2027-07-26,8,35.75
2027-07-26,9,39.34
2027-07-26,10,43.53
2027-07-26,11,47.03
2027-07-26,12,48.43
2027-07-26,13,47.17
2027-07-26,14,44.08
2027-07-26,15,41.03
2027-07-26,16,39.81
2027-07-26,17,40.94
2027-07-26,18,43.1
2027-07-26,19,44.01
2027-07-26,20,42.33
2027-07-26,21,38.82
2027-07-26,22,35.29
2027-07-26,23,32.92
2027-07-26,24,31.78
2027-07-27,1,31.24
2027-07-27,2,31.24
2027-07-27,3,31.26
2027-07-27,4,31.32
2027-07-27,5,31.53
2027-07-27,6,32.09
2027-07-27,7,33.38
2027-07-27,8,35.77
2027-07-27,9,39.36
2027-07-27,10,43.55
2027-07-27,11,47.05
2027-07-27,12,48.45
2027-07-27,13,47.19
2027-07-27,14,44.1
2027-07-27,15,41.05
2027-07-27,16,39.83
2027-07-27,17,40.96
2027-07-27,18,43.12
2027-07-27,19,44.02
2027-07-27,20,42.35
2027-07-27,21,38.84
2027-07-27,22,35.3
2027-07-27,23,32.93
2027-07-27,24,31.79
2027-07-28,1,31.26
2027-07-28,2,31.26
2027-07-28,3,31.28
2027-07-28,4,31.34
2027-07-28,5,31.54
2027-07-28,6,32.11
2027-07-28,7,33.4
2027-07-28,8,35.79
2027-07-28,9,39.38
2027-07-28,10,43.57
2027-07-28,11,47.08
2027-07-28,12,48.47
2027-07-28,13,47.21
2027-07-28,14,44.12
2027-07-28,15,41.07
2027-07-28,16,39.85
2027-07-28,17,40.98
2027-07-28,18,43.14
2027-07-28,19,44.05
2027-07-28,20,42.37
2027-07-28,21,38.86
2027-07-28,22,35.32
2027-07-28,23,32.95
2027-07-28,24,31.8
2027-07-29,1,31.27
2027-07-29,2,31.28
2027-07-29,3,31.29
2027-07-29,4,31.36
2027-07-29,5,31.56
2027-07-29,6,32.13
2027-07-29,7,33.41
2027-07-29,8,35.81
2027-07-29,9,39.4
2027-07-29,10,43.6
2027-07-29,11,47.1
2027-07-29,12,48.5
2027-07-29,13,47.24
2027-07-29,14,44.15
2027-07-29,15,41.09
2027-07-29,16,39.87
2027-07-29,17,41.0
2027-07-29,18,43.17
2027-07-29,19,44.07
2027-07-29,20,42.4
2027-07-29,21,38.88
2027-07-29,22,35.34
2027-07-29,23,32.97
2027-07-29,24,31.82
2027-07-30,1,31.29
2027-07-30,2,31.3
2027-07-30,3,31.31
2027-07-30,4,31.38
2027-07-30,5,31.58
2027-07-30,6,32.15
2027-07-30,7,33.44
2027-07-30,8,35.83
2027-07-30,9,39.42
2027-07-30,10,43.63
2027-07-30,11,47.13
2027-07-30,12,48.53
2027-07-30,13,47.27
2027-07-30,14,44.18
2027-07-30,15,41.12
2027-07-30,16,39.89
2027-07-30,17,41.03
2027-07-30,18,43.2
2027-07-30,19,44.1
2027-07-30,20,42.42
2027-07-30,21,38.91
2027-07-30,22,35.36
2027-07-30,23,32.99
2027-07-30,24,31.84
2027-07-31,1,17.22
2027-07-31,2,17.23
2027-07-31,3,17.24
2027-07-31,4,17.27
2027-07-31,5,17.38
2027-07-31,6,17.7
2027-07-31,7,18.4
2027-07-31,8,19.72
2027-07-31,9,21.7
2027-07-31,10,24.01
2027-07-31,11,25.94
2027-07-31,12,26.71
2027-07-31,13,26.02
2027-07-31,14,24.32
2027-07-31,15,22.63
2027-07-31,16,21.96
2027-07-31,17,22.58
2027-07-31,18,23.78
2027-07-31,19,24.27
2027-07-31,20,23.35
2027-07-31,21,21.41
2027-07-31,22,19.46
2027-07-31,23,18.16
2027-07-31,24,17.53
2027-08-01,1,17.24
2027-08-01,2,17.24
2027-08-01,3,17.25
2027-08-01,4,17.28
2027-08-01,5,17.4
2027-08-01,6,17.71
2027-08-01,7,18.42
2027-08-01,8,19.74
2027-08-01,9,21.72
2027-08-01,10,24.03
2027-08-01,11,25.96
2027-08-01,12,26.74
2027-08-01,13,26.04
2027-08-01,14,24.34
2027-08-01,15,22.65
2027-08-01,16,21.98
2027-08-01,17,22.6
2027-08-01,18,23.8
2027-08-01,19,24.29
2027-08-01,20,23.37
2027-08-01,21,21.43
2027-08-01,22,19.48
2027-08-01,23,18.17
2027-08-01,24,17.54
2027-08-02,1,31.37
2027-08-02,2,31.38
2027-08-02,3,31.39
2027-08-02,4,31.46
2027-08-02,5,31.66
2027-08-02,6,32.23
2027-08-02,7,33.52
2027-08-02,8,35.92
2027-08-02,9,39.52
2027-08-02,10,43.74
2027-08-02,11,47.25
2027-08-02,12,48.65
2027-08-02,13,47.39
2027-08-02,14,44.29
2027-08-02,15,41.22
2027-08-02,16,39.99
2027-08-02,17,41.13
2027-08-02,18,43.31
2027-08-02,19,44.21
2027-08-02,20,42.53
2027-08-02,21,39.0
2027-08-02,22,35.45
2027-08-02,23,33.07
2027-08-02,24,31.92
2027-08-03,1,31.4
2027-08-03,2,31.41
2027-08-03,3,31.42
2027-08-03,4,31.49
2027-08-03,5,31.69
2027-08-03,6,32.26
2027-08-03,7,33.55
2027-08-03,8,35.96
2027-08-03,9,39.56
2027-08-03,10,43.78
2027-08-03,11,47.3
2027-08-03,12,48.7
2027-08-03,13,47.43
2027-08-03,14,44.33
2027-08-03,15,41.26
2027-08-03,16,40.03
2027-08-03,17,41.17
2027-08-03,18,43.35
2027-08-03,19,44.26
2027-08-03,20,42.57
2027-08-03,21,39.04
2027-08-03,22,35.49
2027-08-03,23,33.1
2027-08-03,24,31.95
2027-08-04,1,31.44
2027-08-04,2,31.44
2027-08-04,3,31.46
2027-08-04,4,31.52
2027-08-04,5,31.73
2027-08-04,6,32.3
2027-08-04,7,33.59
2027-08-04,8,35.99
2027-08-04,9,39.6
2027-08-04,10,43.83
2027-08-04,11,47.35
2027-08-04,12,48.75
2027-08-04,13,47.48
2027-08-04,14,44.38
2027-08-04,15,41.31
2027-08-04,16,40.08
2027-08-04,17,41.22
2027-08-04,18,43.39
2027-08-04,19,44.3
2027-08-04,20,42.62
2027-08-04,21,39.08
2027-08-04,22,35.52
2027-08-04,23,33.14
2027-08-04,24,31.99
2027-08-05,1,31.47
2027-08-05,2,31.48
2027-08-05,3,31.49
2027-08-05,4,31.56
2027-08-05,5,31.76
2027-08-05,6,32.33
2027-08-05,7,33.63
2027-08-05,8,36.04
2027-08-05,9,39.65
2027-08-05,10,43.88
2027-08-05,11,47.4
2027-08-05,12,48.81
2027-08-05,13,47.54
2027-08-05,14,44.43
2027-08-05,15,41.35
2027-08-05,16,40.12
2027-08-05,17,41.26
2027-08-05,18,43.44
2027-08-05,19,44.35
2027-08-05,20,42.67
2027-08-05,21,39.13
2027-08-05,22,35.56
2027-08-05,23,33.18
2027-08-05,24,32.03
2027-08-06,1,31.51
2027-08-06,2,31.52
2027-08-06,3,31.53
2027-08-06,4,31.6
2027-08-06,5,31.8
2027-08-06,6,32.37
2027-08-06,7,33.67
2027-08-06,8,36.08
2027-08-06,9,39.7
2027-08-06,10,43.93
2027-08-06,11,47.46
2027-08-06,12,48.87
2027-08-06,13,47.6
2027-08-06,14,44.48
2027-08-06,15,41.4
2027-08-06,16,40.17
2027-08-06,17,41.31
2027-08-06,18,43.5
2027-08-06,19,44.41
2027-08-06,20,42.72
2027-08-06,21,39.18
2027-08-06,22,35.61
2027-08-06,23,33.22
2027-08-06,24,32.07
2027-08-07,1,17.35
2027-08-07,2,17.36
2027-08-07,3,17.37
2027-08-07,4,17.4
2027-08-07,5,17.51
2027-08-07,6,17.83
2027-08-07,7,18.54
2027-08-07,8,19.87
2027-08-07,9,21.86
2027-08-07,10,24.19
2027-08-07,11,26.14
2027-08-07,12,26.91
2027-08-07,13,26.21
2027-08-07,14,24.5
2027-08-07,15,22.8
2027-08-07,16,22.12
2027-08-07,17,22.75
2027-08-07,18,23.96
2027-08-07,19,24.46
2027-08-07,20,23.53
2027-08-07,21,21.58
2027-08-07,22,19.61
2027-08-07,23,18.29
2027-08-07,24,17.66
2027-08-08,1,17.38
2027-08-08,2,17.38
2027-08-08,3,17.39
2027-08-08,4,17.42
2027-08-08,5,17.54
2027-08-08,6,17.85
2027-08-08,7,18.57
2027-08-08,8,19.9
2027-08-08,9,21.89
2027-08-08,10,24.23
2027-08-08,11,26.17
2027-08-08,12,26.95
2027-08-08,13,26.25
2027-08-08,14,24.53
2027-08-08,15,22.83
2027-08-08,16,22.15
2027-08-08,17,22.78
2027-08-08,18,23.99
2027-08-08,19,24.49
2027-08-08,20,23.56
2027-08-08,21,21.61
2027-08-08,22,19.64
2027-08-08,23,18.32
2027-08-08,24,17.68
2027-08-09,1,31.64
2027-08-09,2,31.65
2027-08-09,3,31.66
2027-08-09,4,31.73
2027-08-09,5,31.94
2027-08-09,6,32.51
2027-08-09,7,33.81
2027-08-09,8,36.23
2027-08-09,9,39.86
2027-08-09,10,44.11
2027-08-09,11,47.66
2027-08-09,12,49.07
2027-08-09,13,47.79
2027-08-09,14,44.67
2027-08-09,15,41.58
2027-08-09,16,40.34
2027-08-09,17,41.49
2027-08-09,18,43.68
2027-08-09,19,44.59
2027-08-09,20,42.9
2027-08-09,21,39.34
2027-08-09,22,35.76
2027-08-09,23,33.36
2027-08-09,24,32.2
2027-08-10,1,31.69
2027-08-10,2,31.7
2027-08-10,3,31.71
2027-08-10,4,31.78
2027-08-10,5,31.98
2027-08-10,6,32.56
2027-08-10,7,33.86
2027-08-10,8,36.29
2027-08-10,9,39.92
2027-08-10,10,44.18
2027-08-10,11,47.73
2027-08-10,12,49.15
2027-08-10,13,47.87
2027-08-10,14,44.74
2027-08-10,15,41.64
2027-08-10,16,40.4
2027-08-10,17,41.55
2027-08-10,18,43.75
2027-08-10,19,44.66
2027-08-10,20,42.96
2027-08-10,21,39.4
2027-08-10,22,35.81
2027-08-10,23,33.41
2027-08-10,24,32.25
2027-08-11,1,31.74
2027-08-11,2,31.75
2027-08-11,3,31.76
2027-08-11,4,31.83
2027-08-11,5,32.04
2027-08-11,6,32.61
2027-08-11,7,33.92
2027-08-11,8,36.34
2027-08-11,9,39.99
2027-08-11,10,44.25
2027-08-11,11,47.81
2027-08-11,12,49.23
2027-08-11,13,47.95
2027-08-11,14,44.81
2027-08-11,15,41.71
2027-08-11,16,40.47
2027-08-11,17,41.62
2027-08-11,18,43.82
2027-08-11,19,44.73
2027-08-11,20,43.03
2027-08-11,21,39.46
2027-08-11,22,35.87
2027-08-11,23,33.46
2027-08-11,24,32.3
2027-08-12,1,31.8
2027-08-12,2,31.8
2027-08-12,3,31.82
2027-08-12,4,31.88
2027-08-12,5,32.09
2027-08-12,6,32.67
2027-08-12,7,33.97
2027-08-12,8,36.41
2027-08-12,9,40.06
2027-08-12,10,44.33
2027-08-12,11,47.89
2027-08-12,12,49.31
2027-08-12,13,48.03
2027-08-12,14,44.89
2027-08-12,15,41.78
2027-08-12,16,40.53
2027-08-12,17,41.69
2027-08-12,18,43.89
2027-08-12,19,44.81
2027-08-12,20,43.1
2027-08-12,21,39.53
2027-08-12,22,35.93
2027-08-12,23,33.52
